https://item.jd.com/100002727790.html,5159.00,华硕(ASUS) 灵耀S 2代 英特尔酷睿i7 14英寸微边超轻薄笔记本电脑(i7-8565U 8G 256GSSD MX150 2G IPS)冰钻金,5.5万+条评价
https://item.jd.com/100003536681.html,7299.00,小米(MI)Pro 2019款 15.6英寸金属轻薄笔记本(第八代英特尔酷睿i7-8550U 16G 512GSSD MX250 2G独显) 深空灰,23万+条评价
https://item.jd.com/100004538442.html,9999.00,华为HUAWEI MateBook X Pro 2019款 英特尔酷睿i7 13.9英寸全面屏轻薄笔记本(i7 8G 512G MX250 3K触控) 灰,2.6万+条评价
https://item.jd.com/100006536472.html,4399.00,华为(HUAWEI)MateBook 13 全面屏轻薄性能笔记本(英特尔酷睿i3 8G 256G 集显 office 2K 一碰传)灰,3.6万+条评价
https://item.jd.com/100002338092.html,4299.00,联想（Lenovo）威6 英特尔酷睿 i5 14英寸商务轻薄笔记本电脑(i5-8250U 8G 512GSSD MX150 2G独显 FHD IPS Win10 正版office 两年上门)灰,5.9万+条评价
https://item.jd.com/100004270636.html,6189.00,神舟战神 Z7M-CT7GS 英特尔酷睿i7-9750H GTX1650 72%色域15.6英寸轻薄设计师游戏电脑(16G 512GSSD),1.8万+条评价
https://item.jd.com/100003883459.html,3999.00,小米 (MI)Ruby 2019款 15.6英寸金属轻薄笔记本电脑(第八代英特尔酷睿i5-8250U 8G 256G SSD 2G GDDR5独显 FHD 全键盘 Office Win10) 深空灰,23万+条评价
https://item.jd.com/100003344505.html,3999.00,机械革命(MECHREVO)S1 Pro英特尔酷睿i5 14英寸全金属窄边框轻薄笔记本电脑(i5-8265U 8G 512GSSD MX250 背光键盘 摄像头全接口 Type-C 银),2.6万+条评价
https://item.jd.com/100006745172.html,4189.00,神舟(HASEE)精盾U45A1畅玩版 英特尔酷睿i5-8265U 14英寸窄边框轻薄笔记本电脑8G 512GPCIe SSD MX250 2G IPS,1.7万+条评价
https://item.jd.com/100002717171.html,5499.00,荣耀MagicBook Pro 16.1英寸全面屏轻薄性能笔记本电脑（酷睿i5 8G 512G MX250 IPS FHD 指纹解锁）冰河银,39万+条评价
https://item.jd.com/100005855230.html,5699.00,"京品电脑
惠普（HP）战66 二代 14英寸轻薄笔记本电脑（英特尔酷睿i5 8G 512G PCIe SSD MX250 2G独显 一年上门）银色",3.3万+条评价
https://item.jd.com/100003324439.html,12899.00,Apple 2019新品 Macbook Pro 13.3【带触控栏】八代i5 8G 256G 银色 苹果笔记本电脑 轻薄本 MV992CH/A,1.1万+条评价
https://item.jd.com/100003292762.html,8099.00,联想(Lenovo)拯救者Y7000P 2019 英特尔酷睿i7 15.6英寸游戏笔记本电脑(i7-9750H 8G 1T SSD GTX1650 144Hz),9.6万+条评价
https://item.jd.com/100007067842.html,5299.00,"京品电脑
联想(Lenovo)小新Air英特尔酷睿i5 13.3英寸超轻薄笔记本电脑(I5-8265U 8G 512G SSD MX250 100%sRGB)轻奢灰",10万+条评价
https://item.jd.com/46941143822.html,4599.00,宏碁(Acer)蜂鸟Fun微边框金属轻薄本14英寸笔记本电脑(i5-8265U 8G 512G PCIe SSD MX250 IPS)银,2.2万+条评价
https://item.jd.com/7765111.html,5999.00,华为HUAWEI MateBook 14 全面屏轻薄性能笔记本电脑(英特尔酷睿i5 8G 512G MX250 office 2K 一碰传)灰,2.4万+条评价
https://item.jd.com/100005114578.html,15969.00,ROG 枪神3 Plus 英特尔酷睿i7 17.3英寸 144Hz 3ms防炫光雾面屏游戏笔记本电脑 枪神3 Plus i7-9750H/RTX2070 144Hz 3ms 72% 16G 1T,300+条评价
https://item.jd.com/100003597687.html,4199.00,联想(Lenovo)330C 英特尔酷睿i5 15.6英寸商务影音笔记本电脑(i5-8250U 4G 1T+128G SSD 独显MX110)黑,8.5万+条评价
https://item.jd.com/100005755480.html,6799.00,联想(Lenovo)拯救者Y7000 2019 英特尔酷睿i5 15.6英寸游戏笔记本电脑(i5-9300H 8G 1T SSD GTX1650 72%NTSC),9.6万+条评价
https://item.jd.com/100003357363.html,4858.00,【黑色键盘套装】微软（Microsoft）Surface Pro（第五代）二合一平板电脑笔记本（Core M 4G 128G）,2.1万+条评价
https://item.jd.com/100005724702.html,16999.00,惠普(HP)暗影精灵5Air 15.6英寸轻薄设计师电竞屏游戏笔记本电脑(i7-9750H 8G*2 512GSSD+1T RTX2080 MaxQ),5.3万+条评价
https://item.jd.com/100004538420.html,9999.00,微星(msi)GP75 17.3英寸游戏笔记本电脑(九代i7-9750H 8G*2 512G NVMe SSD GTX1660Ti144Hz电竞全面屏 赛睿）,3900+条评价
https://item.jd.com/100003520925.html,6589.00,戴尔DELL游匣G3 15.6英寸轻薄英特尔酷睿i7游戏笔记本电脑(九代i7-9750H 8G双通道 512G GTX1650 4G 72色域),15万+条评价
https://item.jd.com/100003052267.html,7999.00,华为HUAWEI MateBook X Pro 2019款 英特尔酷睿i5 13.9英寸全面屏轻薄笔记本电脑(i5 8G 512G 3K 触控) 灰,2.6万+条评价
https://item.jd.com/49733252272.html,20399.00,Apple 2019新品 Macbook Pro 15.4【带触控栏】九代八核i9 16G 512G 深空灰 笔记本电脑 轻薄本 MV912CH/A,1.1万+条评价
https://item.jd.com/642776.html,6189.00,神舟(HASEE)战神Z7-CT5NA 英特尔酷睿i5-9300H GTX1660Ti 6G独显15.6英寸窄边框游戏电脑(8G 512G SSD),10万+条评价
https://item.jd.com/100004364088.html,4299.00,小米 (MI)Ruby 2019款 15.6英寸金属轻薄笔记本电脑(第八代英特尔酷睿i5-8250U 8G 512G SSD 2G GDDR5独显 FHD 全键盘 Office Win10) 深空灰,23万+条评价
https://item.jd.com/100003150685.html,7799.00,联想(Lenovo)拯救者Y70002019英特尔酷睿i715.6英寸游戏笔记本电脑(i7-9750H 8G 1T SSD GTX1650 72%NTSC),9.6万+条评价
https://item.jd.com/100003034543.html,9979.00,ROG 魔霸3 九代英特尔酷睿i7 15.6英寸 144Hz 窄边框屏游戏笔记本电脑(I7-9750H 16G 512GSSD GTX1660Ti 6G),900+条评价
https://item.jd.com/100003344505.html,4189.00,神舟(HASEE)精盾U45A1畅玩版 英特尔酷睿i5-8265U 14英寸窄边框轻薄笔记本电脑8G 512GPCIe SSD MX250 2G IPS,1.7万+条评价
https://item.jd.com/100003406365.html,5989.00,戴尔DELL成就5000 英特尔酷睿i7 13.3英寸超轻薄便携窄边框笔记本电脑(i7-8565U 8G 512G PCIe MX250 2G 72%),6.8万+条评价
https://item.jd.com/100000543838.html,5299.00,"京品电脑
联想ThinkPad 翼480（40CD）英特尔酷睿i5 14英寸轻薄笔记本电脑（i5-8250U 8G 512GSSD 2G独显 FHD）冰原银",18万+条评价
https://item.jd.com/100005742836.html,2689.00,神舟(HASEE)优雅X3G1 72%色域13.3英寸IPS屏笔记本电脑(i3-5005U 8G 256G SSD),1.7万+条评价
https://item.jd.com/100004918542.html,9269.00,机械革命(MECHREVO)X9Ti-R 九代英特尔酷睿i7 17.3英寸游戏笔记本电脑(i7-9750H 16G 512G PCIE+1T RTX2060 144Hz 机械键盘）,2.8万+条评价
https://item.jd.com/6072614.html,4799.00,"京品电脑
联想ThinkPad 翼480（0UCD）英特尔酷睿i5 14英寸轻薄笔记本电脑（i5-8250U 8G 256GSSD 2G独显）冰原银",18万+条评价
https://item.jd.com/100005625340.html,5189.00,戴尔DELL成就5000 13.3英寸英特尔酷睿i5轻薄窄边框笔记本电脑(i5-8265U 8G 512G PCIe MX250 2G 72%NTSC),6.8万+条评价
https://item.jd.com/44485032939.html,6699.00,机械师T58-V 全面屏游戏本9代i7-9750H/GTX1650 4G独显吃鸡轻薄笔记本电脑手提 竞速版8G/512G PCIE固态,2700+条评价
https://item.jd.com/100005518258.html,6459.00,雷神(ThundeRobot)911Air星战二代旗舰版 15.6英寸窄边框游戏笔记本电脑i7-9750H 512GSSD RGB键盘 GTX1650,1.7万+条评价
https://item.jd.com/100005579616.html,3179.00,神舟(HASEE)精盾U43E1 英特尔奔腾5405U 14英寸窄边框轻薄笔记本电脑(8G 256G PCIe SSD MX250 2G独显 IPS),1.7万+条评价
https://item.jd.com/100003605673.html,5399.00,华硕顽石(ASUS) 六代FL8700F 15.6英寸笔记本电脑( i7-8565U 8G 512GSSD MX230 2G独显 蓝牙5.0)银色,5.9万+条评价
https://item.jd.com/100002407758.html,4459.00,"京品电脑
华硕a豆(adol) 英特尔酷睿i5 13.3英寸四面窄边框轻薄笔记本电脑(i5-8265U 8G 256GSSD MX150 IPS)玫瑰金",3.1万+条评价
https://item.jd.com/100004358010.html,5599.00,小米(MI)Pro 2019款 15.6英寸金属轻薄笔记本(第八代英特尔酷睿i5-8250U 8G 256G PCIE SSD MX250 2G独显 72%NTSC 指纹识别 Office)深空灰,23万+条评价
https://item.jd.com/100003456141.html,6299.00,联想(Lenovo)拯救者Y70002019英特尔酷睿i7 15.6英寸游戏笔记本电脑(i7-9750H 8G 512G SSD GTX1050 3G IPS),9.6万+条评价
https://item.jd.com/100000820434.html,6988.00,微软（Microsoft）Surface Pro 6 二合一平板电脑笔记本 12.3英寸（第八代Core i5 8G 128G SSD）亮铂金,4.1万+条评价
https://item.jd.com/49681708909.html,2799.00,联想TOP高颜值轻薄本 领券立减300 低至2699元,3.6万+条评价
https://item.jd.com/100005724680.html,5689.00,戴尔DELL游匣G3 15.6英寸英特尔酷睿i5轻薄游戏笔记本电脑(九代i5-9300H 8G双通道 512G GTX1650 4G 72色域),15万+条评价
https://item.jd.com/100003052985.html,4299.00,联想(Lenovo)小新14英寸 AMD锐龙版R5（全新12nm）轻薄笔记本电脑(R5-3500U 8G 1TB+256G PCIE IPS)渣渣灰,4万+条评价
https://item.jd.com/100004937258.html,5668.00,机械师（MACHENIKE）T58-VB3 15.6英寸游戏本笔记本电脑（i5- 9300H 8G 512G PCIE SSD大固态 GTX1650 4G ）,3900+条评价
https://item.jd.com/100004311524.html,6999.00,联想ThinkPad X390（39CD）英特尔酷睿i5 13.3英寸轻薄笔记本电脑（i5-8265U 8G 256GSSD FHD）,9100+条评价
https://item.jd.com/100004882558.html,5999.00,华硕(ASUS) 飞行堡垒7 15.6英寸游戏笔记本电脑(标压锐龙7-3750H 8G 512GSSD GTX1650 4G 120Hz电竞屏)火陨,3万+条评价
https://item.jd.com/12781060212.html,2599.00,【12期免息】麦本本 小麦5 15.6英寸 4415U轻薄商务办公便携超极本手提电脑电脑 银色 4415U/4G/128G固态+2G独显（标准版）,8200+条评价
https://item.jd.com/100003774407.html,7479.00,华硕(ASUS) 飞行堡垒7 15.6英寸游戏笔记本电脑(标压锐龙7-3750H 16G 512GSSD RTX2060 6G 120Hz电竞屏 )火陨,3万+条评价
https://item.jd.com/100002949322.html,5999.00,微星(msi)GF75 17.3英寸轻薄窄边框游戏本笔记本电脑(i5-8300H 8G 1T+256G SSD GTX1050TiMQ 4G IPS等级 黑),1.9万+条评价
https://item.jd.com/100000769432.html,5999.00,"京品电脑
联想(Lenovo)拯救者Y7000英特尔酷睿i5 15.6英寸高色域游戏笔记本电脑(i5-8300H 8G 512G GTX1050Ti72%NTSC)",22万+条评价
https://item.jd.com/5025869.html,6989.00,戴尔DELLXPS13.3英寸英特尔酷睿i5超轻薄窄边框笔记本电脑(i5-8250U 8G 256GPCIe IPS 72%高色域 背光)银,3.9万+条评价
https://item.jd.com/100003464579.html,3479.00,炫龙（Shinelon）DC2畅玩版 GTX1050 4G独显 15.6英寸游戏笔记本电脑（G5420 8G 256G SSD IPS）,8900+条评价
https://item.jd.com/100006169722.html,5179.00,神舟(HASEE)精盾U47T1 英特尔酷睿i7-8565U 14英寸窄边框轻薄笔记本电脑8G 1TB PCIe SSD MX250 2G IPS,1.7万+条评价
https://item.jd.com/100005297774.html,3299.00,"京品电脑
联想ThinkPad E480（4YCD）14英寸轻薄窄边框笔记本电脑（i3-7020U 4G 256GSSD FHD Win10）银",7万+条评价
https://item.jd.com/100004916200.html,7959.00,"京品电脑
雷神(ThundeRobot)五代新911耀武 16.6英寸非15.6游戏笔记本电脑(九代i7-9750H 512G 144Hz电竞屏 GTX1660Ti)",1.7万+条评价
https://item.jd.com/100003671678.html,4689.00,戴尔DELL燃7000 pro 15.6英寸英特尔酷睿i5轻薄窄边框笔记本电脑(i5-8265U 8G 256GSSD MX250 2G独显)冰河银,2.3万+条评价
https://item.jd.com/100005855232.html,12688.00,Apple 2019新品 Macbook Pro 13.3【带触控栏】八代i5 8G 256G 深空灰 苹果笔记本电脑 轻薄本 MV962CH/A,1.1万+条评价
https://item.jd.com/100006228286.html,8399.00,机械师T58-V 全面屏游戏本9代i7-9750H/GTX1660Ti 6G独显吃鸡轻薄笔记本电脑 旗舰版i7/16G/256G倍音速固态+1T,6600+条评价
https://item.jd.com/100001133959.html,7479.00,华硕(ASUS)飞行堡垒7 15.6英寸游戏笔记本电脑(标压锐龙7-3750H 16G 512GSSD GTX1660Ti 6G 120Hz电竞屏)火陨,3万+条评价
https://item.jd.com/100003034541.html,4979.00,神舟(HASEE)战神Z7M-KP5GZ 英特尔酷睿i5-8300H GTX1050Ti 15.6英寸72%色域商务设计师游戏本(8G 128G+1TB),10万+条评价
https://item.jd.com/15349800999.html,6448.00,华硕(ASUS) 飞行堡垒7 15.6英寸游戏笔记本电脑(标压锐龙7-3750H 8G 512GSSD GTX1660Ti 6G 120Hz电竞屏)火陨,3万+条评价
https://item.jd.com/100005881656.html,3699.00,华硕（ASUS） 旗舰店 RX310 13.3英寸轻薄笔记本电脑 石英灰 标配一i3-7100U/8G/128G+1T/集显,4200+条评价
https://item.jd.com/100003269299.html,5999.00,联想(Lenovo)小新Air2019英特尔酷睿i5 15.6英寸超轻薄笔记本电脑(I5 8G 1TSSD MX250 72%NTSC )轻奢灰,2.6万+条评价
https://item.jd.com/100000018405.html,4499.00,"京品电脑
惠普（HP）战66 AMD升级版 14英寸轻薄笔记本电脑（锐龙R5 3500U 8G 512G PCIe SSD Win10 一年上门）银色",1.2万+条评价
https://item.jd.com/100000419409.html,3499.00,华硕a豆(adol) 英特尔酷睿I3 13.3英寸四面窄边框轻薄笔记本电脑(i3-8130U 4G 256GSSD IPS)皓月银,4.3万+条评价
https://item.jd.com/100001956891.html,4059.00,戴尔灵越14燃 14英寸轻薄窄边框笔记本电脑(i5-8265U 8G 256GSSD FHD 背光键盘)冰河银,12万+条评价
https://item.jd.com/100000053716.html,9388.00,【黑色键盘套装】微软（Microsoft）Surface Pro 6 二合一平板电脑笔记本 12.3英寸（i5 8G 256G）典雅黑,4.1万+条评价
https://item.jd.com/45597532288.html,6399.00,华硕(ASUS) 飞行堡垒6代 15.6英寸窄边框游戏笔记本电脑(i7-8750H 8G 256GSSD+1T GTX1050Ti 4G IPS)经典,6.5万+条评价
https://item.jd.com/47286884625.html,6789.00,华硕（ASUS）飞行堡垒7 英特尔九代酷睿 15.6英寸游戏笔记本电脑 120Hz IPS屏 金属电竞 i7-9750H 8G 512G GTX1650,4200+条评价
https://item.jd.com/100005755490.html,2699.00,惠普（HP)星14青春版笔记本电脑 小欧14s超薄微窄边框金属轻薄手提便携商务学生办公本 星14青春版 【赛扬N4000 白色】 店长推荐：8G内存 256G固态,900+条评价
https://item.jd.com/100003169097.html,10299.00,惠普(HP)暗影精灵5 Air 15.6英寸轻薄设计师高色域游戏笔记本电脑(i7-9750H 8G*2 512GSSD RTX2060 独显),5.3万+条评价
https://item.jd.com/100005322584.html,5799.00,宏碁(Acer)暗影骑士4 英特尔酷睿i5游戏本15.6英寸72%NTSC微边框笔记本电脑AN5(8G 512GPCIe GTX1650 4G IPS),1.8万+条评价
https://item.jd.com/100003150683.html,6479.00,戴尔DELL游匣G3 15.6英寸英特尔酷睿i7轻薄游戏笔记本电脑(九代i7-9750H 8G 128G 1T GTX1650 4G IPS 72色域),15万+条评价
https://item.jd.com/100006058824.html,6299.00,联想(Lenovo)拯救者Y7000 2019 英特尔酷睿i5 15.6英寸游戏笔记本电脑(i5-9300H 8G 512G SSD GTX1650),9.6万+条评价
https://item.jd.com/26395831441.html,5499.00,联想(Lenovo)小新青春版 英特尔酷睿i7 14 英寸 轻薄笔记本电脑(I7-8565U 8G 512G FHD 2G独显)追梦银,8.5万+条评价
https://item.jd.com/100004162924.html,3399.00,联想320甄选版秒杀丨A10-9620P四核芯超高性能笔记本电脑 手提轻薄本 大屏学生游戏办公商用本 四核A10丨8G 1T+ 128G固态 升级 2G独显 银色 W10 15.6英寸,3.4万+条评价
https://item.jd.com/100000053718.html,4289.00,神舟(HASEE)精盾U65A畅玩版 英特尔酷睿i5-8265U 15.6英寸轻薄游戏商务笔记本电脑GTX1050MQ 8G 512GPCIe SSD,10万+条评价
https://item.jd.com/100005305614.html,5999.00,华硕(ASUS)飞行堡垒6代 英特尔酷睿i5 15.6英寸游戏笔记本电脑(i5-8300H 8G 256GSSD+1T GTX1060 6G)金属电竞,6.5万+条评价
https://item.jd.com/7640417.html,8699.00,微星(msi)冲锋坦克GL63 15.6英寸游戏笔记本电脑(九代i7-9750H 8G*2 512G NVMe SSD GTX1660Ti IPS等级 赛睿),1.6万+条评价
https://item.jd.com/100002117926.html,7459.00,雷神(ThundeRobot）新911GT 17.3英寸游戏笔记本电脑(酷睿i7 8G内存 128GSSD+1T GTX1060 Win10 72%色域),1.3万+条评价
https://item.jd.com/4057206.html,7588.00,【亮铂金键盘套装】微软（Microsoft）Surface Pro 6 二合一平板电脑笔记本 12.3英寸（第八代 i5 8G 128G ）,4.1万+条评价
https://item.jd.com/26395831441.html,3399.00,联想320甄选版秒杀丨A10-9620P四核芯超高性能笔记本电脑 手提轻薄本 大屏学生游戏办公商用本 四核A10丨8G 1T+ 128G固态 升级 2G独显 银色 W10 15.6英寸,3.4万+条评价
https://item.jd.com/100004937180.html,6768.00,机械师（MACHENIKE）F117-BB3 15.6英寸游戏本笔记本电脑（i7-9750H 8G 512G PCIE SSD大固态GTX1650 4G）,3900+条评价
https://item.jd.com/100005601454.html,11978.00,ROG 魔霸3 九代英特尔酷睿i7 15.6英寸 144Hz 窄边框屏游戏笔记本电脑(I7-9750H 16G 512GSSD RTX2060 6G),900+条评价
https://item.jd.com/100005755492.html,19999.00,惠普(HP)暗影精灵5 plus 17.3英寸游戏笔记本电脑(i9-9880H 16G*2 512GSSD*2+2T RTX2080 8G独显 144Hz),5.3万+条评价
https://item.jd.com/100004364086.html,5399.00,小米(MI)Air 2019款 13.3英寸全金属超轻薄笔记本电脑(第八代英特尔酷睿i5-8250U 8G 256G PCIE SSD MX250 2G独显 72%NTSC Office 指纹版)银,24万+条评价
https://item.jd.com/42881041965.html,4889.00,华硕（ASUS） 破晓7 英特尔酷睿 15.6英寸窄边框轻薄笔记本电脑 2G独显 银灰色 i5-8265U/8G/256GB+1TB,2000+条评价
https://item.jd.com/27596785623.html,7899.00,联想ThinkPad T480 14英寸轻薄本高性能商务办公笔记本电脑四核 八代酷睿i5-8250U 8G内存 128GB固态+1T机械 定制64CD FHD MX150 2G独显 Win10,600+条评价
https://item.jd.com/100003356149.html,11299.00,微星(msi)绝影GS65 15.6英寸游戏本笔记本电脑(九代i7-9750H 8G 512G SSD GTX1660Ti 赛睿 144Hz电竞全面屏),3200+条评价
https://item.jd.com/100005625410.html,6489.00,"京品电脑
戴尔DELL灵越7000 15.6英寸高性能轻薄设计师笔记本电脑(i7-9750H 8G 256G GTX1050 3G独显 窄边框 高色域)",2万+条评价
https://item.jd.com/100003251091.html,10479.00,神舟(HASEE)战神G9-CT7PK 英特尔酷睿i7-9750H RTX2070 72%色域144Hz屏17.3英寸游戏电脑(16G 256G+1T),10万+条评价
https://item.jd.com/100004363846.html,3499.00,小米(MI) Air 2019款 12.5英寸全金属超轻薄笔记本电脑(Core M3-8100Y 4G 128G 全高清屏 正版office Win10) 银,24万+条评价
https://item.jd.com/100003159024.html,2179.00,神舟(HASEE)优雅X3D1 72%色域13.3英寸IPS屏笔记本电脑(3867U 8G 256G SSD ),1.7万+条评价
https://item.jd.com/39225376369.html,4399.00,华为笔记本MateBook 13 超薄本13英寸全面屏轻薄本学生商务办公便携手提笔记本电脑超极本 银|i3-8145U 8G 256G 集显【】 豪华套装,6800+条评价
https://item.jd.com/100003052349.html,7979.00,神舟(HASEE)战神G8-CT7NA 英特尔酷睿i7-9750H RTX2060 72%色域144Hz屏17.3英寸游戏电脑(8G 512GSSD),10万+条评价
https://item.jd.com/100004473510.html,4279.00,炫龙（Shinelon）DC2畅玩版 GTX1050 4G独显 15.6英寸游戏笔记本电脑（i5-9400 8G 256G SSD IPS）,8900+条评价
https://item.jd.com/100002826697.html,6879.00,炫龙（Shinelon）KP3 英特尔酷睿i5-9400 RTX2060 6G独显 15.6英寸游戏笔记本（16G 512G+1T IPS 背光键盘）,8900+条评价
https://item.jd.com/44197198088.html,7589.00,华硕(ASUS)灵耀Deluxe14 14.0英寸 92%全面屏 轻薄笔记本电脑超薄笔记本 尊爵蓝 i7-8565U 8G 512G固态 92%屏占比,2400+条评价
